Date,1,2,3,4,5,6,7,8,9,10,20,30
1/7/00,0.001961408,0.004069166,0.005450011,0.008174632,0.01038111,0.012678022,0.01465447,0.015846139,0.017929016,0.01785997,0.025271216,0.026378431
1/14/00,0.001931391,0.004149706,0.005571059,0.008224737,0.010421076,0.012697156,0.014748846,0.016016584,0.017922747,0.01798894,0.024958326,0.026139605
1/21/00,0.002001436,0.004109339,0.005662064,0.008275285,0.010440755,0.012579933,0.014417085,0.015738613,0.017454361,0.017691574,0.024797176,0.025971502
1/28/00,0.00182121,0.003717581,0.004905943,0.007362192,0.009410011,0.01147029,0.013036529,0.01463486,0.016399119,0.016637572,0.023754119,0.02484404
2/4/00,0.001991478,0.004219943,0.005651665,0.008356427,0.009932989,0.013080084,0.01499385,0.016403475,0.017877893,0.018102868,0.02502387,0.025365384
2/11/00,0.001981458,0.004340763,0.006167249,0.008997773,0.010814064,0.013789262,0.015760263,0.017051607,0.018206434,0.018601771,0.025449396,0.025622306
2/18/00,0.001881279,0.003988977,0.005855127,0.00866352,0.010416599,0.013335645,0.015132802,0.016641026,0.017794467,0.018335741,0.024476218,0.024874201
2/25/00,0.00186127,0.004129862,0.006269734,0.009223903,0.011040853,0.014081468,0.015978446,0.017346724,0.01828,0.019160739,0.025056325,0.025306322
3/3/00,0.002051483,0.004260165,0.006319304,0.009048109,0.010802351,0.013576317,0.015363899,0.016632588,0.017377924,0.018303214,0.023671449,0.024118915
3/10/00,0.002251707,0.004410599,0.006642396,0.009393309,0.011190039,0.0138716,0.015660585,0.016908186,0.01751056,0.018661698,0.023629556,0.023868741
3/17/00,0.002381893,0.004692067,0.007157914,0.00989087,0.011782526,0.014203356,0.015983425,0.01725393,0.01768,0.018810076,0.023821852,0.024033876
3/24/00,0.002411951,0.00474229,0.007117,0.009880656,0.011928284,0.014434738,0.016312562,0.017583494,0.01805289,0.019138797,0.024069661,0.024193174
3/31/00,0.002562217,0.004943135,0.006993878,0.009561875,0.011411041,0.013734537,0.015469867,0.016717628,0.017210743,0.018226921,0.022899393,0.023294581
4/7/00,0.002341872,0.004541102,0.006428765,0.009189108,0.011254546,0.013197338,0.014834346,0.01608083,0.016761289,0.017719712,0.022037331,0.022289424
4/14/00,0.002852641,0.00511344,0.007113986,0.009785308,0.011926133,0.014146582,0.015797558,0.016992043,0.017661885,0.018398482,0.022131301,0.022443622
4/21/00,0.002602194,0.004701454,0.006711036,0.009308705,0.011426666,0.013412366,0.015039432,0.016275865,0.017121638,0.017935061,0.021840018,0.022207842
4/28/00,0.002381865,0.004380043,0.006257147,0.00886299,0.011093331,0.013246159,0.014968676,0.016226036,0.017037907,0.017850736,0.022312703,0.022662952
5/5/00,0.002281729,0.004249519,0.006035196,0.008599081,0.010880067,0.012979134,0.014721987,0.015978637,0.016823111,0.017568321,0.022457526,0.022883197
5/12/00,0.002081425,0.003908136,0.005824492,0.008407983,0.010822835,0.012763632,0.014548405,0.015761094,0.016682263,0.017326489,0.022045399,0.022685445
5/19/00,0.002101445,0.003988554,0.006046748,0.008518691,0.010902993,0.012812485,0.014533485,0.015931045,0.016918303,0.01759581,0.022941414,0.024380782
5/26/00,0.001911237,0.003737604,0.00548155,0.007940851,0.010529423,0.012279569,0.014009031,0.01535053,0.016402621,0.017090444,0.021946855,0.023475869
6/2/00,0.002241704,0.004400545,0.006247108,0.008515329,0.010930544,0.012598251,0.014286559,0.015586016,0.016573193,0.017095097,0.021509603,0.02305938
6/9/00,0.002391302,0.0045103,0.006336938,0.008564643,0.010938651,0.012553923,0.014188852,0.01548818,0.016398531,0.016987758,0.021768511,0.023265393
6/16/00,0.002271705,0.004229444,0.005923846,0.008129453,0.010511488,0.011999437,0.013621503,0.01494078,0.016058358,0.016690837,0.021228492,0.022774271
6/23/00,0.002742395,0.004831915,0.006709903,0.008877525,0.011149135,0.01256551,0.014030254,0.015329726,0.016284389,0.016918594,0.021725388,0.023242008
6/30/00,0.003163102,0.00525349,0.007122451,0.009352954,0.011439939,0.013057278,0.014630232,0.015844866,0.016910819,0.017545199,0.021984034,0.023411491
7/7/00,0.003253186,0.005061899,0.006778574,0.009099959,0.011289702,0.013064217,0.014690342,0.01594812,0.017024866,0.017669891,0.022546291,0.024068953
7/14/00,0.003263148,0.00487063,0.006445206,0.008703806,0.010839979,0.012623325,0.014247732,0.015536651,0.016601182,0.017279173,0.022618501,0.024175125
7/21/00,0.003092893,0.004800663,0.006324423,0.008582641,0.010863295,0.012509941,0.014070085,0.015456059,0.016597186,0.017263599,0.02264408,0.024236387
7/28/00,0.00293257,0.004469119,0.006002411,0.008341099,0.010651663,0.012244988,0.013740203,0.015081767,0.016221874,0.016921398,0.022749371,0.02442288
8/4/00,0.002962649,0.004579676,0.006042309,0.008258544,0.010578984,0.012056773,0.013583431,0.014978613,0.016250131,0.016949131,0.022299633,0.023964507
8/11/00,0.003523653,0.005222138,0.006787204,0.008893746,0.011072132,0.012604193,0.014175677,0.01556226,0.016682049,0.017371352,0.02254041,0.024231798
8/18/00,0.003994544,0.005492464,0.006916438,0.00909522,0.011409392,0.013005529,0.014674596,0.016062788,0.017228092,0.01802958,0.023547769,0.025163001
8/25/00,0.004455615,0.006145696,0.007905498,0.010211051,0.012509813,0.014246795,0.015942295,0.017214789,0.018206686,0.01897729,0.02435461,0.026118189
9/1/00,0.004846619,0.006638165,0.008470161,0.010798509,0.013120927,0.014976706,0.016804365,0.018046121,0.019006348,0.019755663,0.024950495,0.026989135
9/8/00,0.004616031,0.006296231,0.007863597,0.010138409,0.012592974,0.014234992,0.015898411,0.017214513,0.018173156,0.01893263,0.024270154,0.026633031
9/15/00,0.004636062,0.006245746,0.007731942,0.010067889,0.012647007,0.014246799,0.016017695,0.017399381,0.018424493,0.019273775,0.024975647,0.027323587
9/22/00,0.004726305,0.006205001,0.007387309,0.009885777,0.012182702,0.013676199,0.015562634,0.016931876,0.018011362,0.018882168,0.025127684,0.027782941
9/29/00,0.004996966,0.006476137,0.007729719,0.010004047,0.012228872,0.013669982,0.015395967,0.016852151,0.017732767,0.01872774,0.025615129,0.028212067
10/6/00,0.004826482,0.006194588,0.007397177,0.009741852,0.011903008,0.013217031,0.014941188,0.016526194,0.017494146,0.018476668,0.025569011,0.028489714
10/13/00,0.004635957,0.005872897,0.007014361,0.009439309,0.011640711,0.013122151,0.014984783,0.016798453,0.01780986,0.018882324,0.026882523,0.030227883
10/20/00,0.004595884,0.005802492,0.006781966,0.00926734,0.011519794,0.012916645,0.014714276,0.016646385,0.01766833,0.018830363,0.026908203,0.030851978
