0,1,2
3.2250477681908882,-3.3244043997082358,-1.2737341386091505
3.1732485159060904,-3.2877795225062516,-1.1343925419244982
3.158608942650762,-3.2524266768630468,-1.2066680679887622
3.072277148294936,-3.130449275580287,-1.5077690890918356
3.088641702293282,-3.209584148861566,-0.9471015693023102
3.0724636903900158,-3.247561889348095,-0.5573511932854709
2.9626111316587673,-3.1428634871527277,-0.4811530238057663
2.989799672057796,-3.2123468570278515,-0.23066805284888336
2.8249793604032702,-3.0170042907612733,-0.10820727608281386
2.776154134120247,-2.961941606852823,0.06460486886014259
2.7819158433094078,-2.968043090220405,0.1663600317906247
2.7949111132085678,-2.9932083914489227,0.26180936829805423
2.6838498459989757,-2.835203129971422,0.17718466201283511
2.5755512766144206,-2.734306919903075,0.1698412534873706
2.515331308100215,-2.6598858547903586,0.5515923079620191
2.5087881319832017,-2.6554639938392612,0.3702931367785333
2.5908265002123696,-2.7501447813149325,0.18939133743085135
2.64152574367145,-2.7941212726052744,0.0048589030234276465
2.612567983603672,-2.783613813074464,0.003636960897316491
2.824389855480732,-2.967416814034259,-0.41079456839933703
2.711182055856551,-2.8610761754302785,-0.3919907436133349
2.617560981399279,-2.7479052592817963,-0.15730319112161129
2.6633222009480315,-2.76509076102179,-0.2868845310467599
2.6228251038159205,-2.7146454761364254,-0.40907538266944077
2.6796194664472925,-2.719670608508254,-0.4528043286255877
2.682046104563916,-2.6920458172233923,-0.3246546675609522
2.781023840583602,-2.7697714724391336,-0.5099933386764324
2.834800270401718,-2.790115902124967,-0.7959223491793326
2.8624074486093236,-2.823398486210288,-0.9248893114223099
2.9134214844486683,-2.8717285430736927,-1.1303140000213552
2.8538630246263503,-2.805328954338064,-1.08806981643468
2.854854667085616,-2.7601192891510493,-0.9577074334368132
2.981490464990345,-2.8332798891813074,-1.0904254679760024
3.0442876002133343,-2.885582123897977,-0.858979095324753
3.1012491448654704,-2.929271282589327,-0.6974824545385124
3.078362036528539,-2.8970998054974384,-0.924623916899755
3.188448350586116,-2.993702722945271,-1.1246235260392297
3.27366327725333,-3.030481445257195,-1.48537456443511
3.3732303371795602,-3.0665728293795773,-1.8209808493609967
3.4385875416437517,-3.1164757847815117,-2.1401178603733286
3.694637537256812,-3.3639741285117988,-2.6378309786521172
3.7767070454032208,-3.4223314930811273,-2.927461316839043
3.795873392299915,-3.4519904867345166,-2.915737713632271
3.8315414241628756,-3.478906564508584,-3.065425978730807
3.782320839263656,-3.41717595724227,-3.0581023771777396
3.6159398982347315,-3.255464752517465,-2.8903805876932784
3.3467250119812486,-2.990650255116315,-2.5864232540049357
3.323304262820992,-2.911054113084933,-2.8163878675364797
3.4861130415421844,-3.0028898563601927,-3.331554668582648
3.411153279528426,-2.9659246715764223,-2.925209124759362
3.4646012342358166,-2.9919656129572108,-3.323185469738486
3.4731175058529478,-3.0246290496463932,-3.163162834658265
3.468926939967909,-3.0615542789874777,-3.228273382771799
3.3356560640306303,-2.9263778811441683,-3.3303397834455652
3.3045016123158897,-2.9207167741081514,-3.2716617634374336
3.1384577749763287,-2.768248625556306,-3.220795420468932
3.124506815181262,-2.7745479085458546,-2.8272992621649387
3.0956310872797186,-2.7732979771403437,-3.057220452433327
2.997241437145224,-2.708146432839234,-2.9185928680482327
2.931047928724455,-2.728484170704084,-2.63677769117094
2.58323797381133,-2.441572180204411,-2.410553805675234
2.546887056843269,-2.4402545308405155,-2.2302203120953457
2.6030843400609083,-2.5433591416073806,-2.5970825500528822
2.5075893004695033,-2.4783693071922115,-2.342848432880061
2.792720845014736,-2.7760146839578974,-2.594158978656193
2.828426585086274,-2.817474729713077,-2.6582469558380413
3.0613383715308835,-3.093693657882845,-2.6117553813877907
3.3971979066841147,-3.4147696793712954,-3.2166426621334816
3.272824310315811,-3.2344889103070966,-3.520238518002937
3.3765158448779404,-3.3282765681148656,-3.6799528436249074
3.347036621983347,-3.2800672387806395,-3.9819021165221753
3.2504379593332335,-3.1830279899020324,-3.8782444072328324
3.245023955734516,-3.198473275206282,-3.782751454376783
3.2161127070884863,-3.1464214913110276,-3.888809938362121
3.2451007652976527,-3.1776648405490575,-3.880649692814688
3.1771732095002836,-3.0977543821722335,-3.946525733055616
3.174642854204404,-3.084956470297789,-3.991408907434904
3.157181445714841,-3.0499544831122307,-3.989589418082162
3.351543568228036,-3.2248798503021594,-4.283900840131408
3.4082300341969334,-3.3033095530354615,-4.1696016651664225
3.5565482970396443,-3.465168647707192,-4.205995408440351
3.4247536861208685,-3.325287277660389,-4.117092629126428
3.5052232205956524,-3.4044185517003944,-4.158542243556224
3.4070672405741136,-3.2836376028493777,-4.135707187634242
3.497441572799985,-3.369198047717078,-4.391227312196141
3.442234426309713,-3.3369927904999908,-4.17693120598288
3.370706598469726,-3.296220101014147,-3.938948326739119
3.3938972272360743,-3.3529594493539787,-3.8022818269012837
3.4188790310484927,-3.3711024984215,-3.8859979085421994
3.371424749864207,-3.328971180866723,-3.7962059334687894
3.392933321762516,-3.355406153521417,-3.77728115131124
3.4555453306125976,-3.390042451893255,-3.994040609391219
3.5254226029246887,-3.4515190501821014,-4.1383321510584485
3.5670122466188854,-3.473461853681809,-4.338401882739897
3.549446822464854,-3.443928642273604,-4.402966611444868
3.4426115592226907,-3.341800419490175,-4.211257859918535
3.433715032482951,-3.353035986568063,-4.0764078473177285
3.392630793346387,-3.346945375120076,-3.801701592865875
3.367096023666268,-3.314994315245941,-3.786012199261069
3.3648785829348458,-3.3266245295431474,-3.613277800048616
3.4726498701065807,-3.423461925830551,-3.80098054817746
3.498186257189653,-3.4194283139173804,-4.036693972276948
3.456645262696898,-3.3671296083500883,-4.058153429118397
3.464429857301128,-3.4069211012582485,-3.8502901935877984
3.4640136001515325,-3.4354166517846605,-3.630709679203832
3.47205388057664,-3.4425320133369675,-3.637965467270365
3.450463061241065,-3.4710670825207597,-3.3354860137773756
3.449175293387061,-3.5283698773985717,-2.9879166542421896
3.5404749679897387,-3.6441774458182925,-2.916844069042417
3.5675575998390774,-3.6468104915461215,-3.1751950324600338
3.4688485185170124,-3.540045045952108,-3.0657854596798106
3.5015089642359514,-3.5580120974341356,-3.164357597409215
3.448921405597342,-3.508576614650289,-3.1166183659169975
3.3364461788631012,-3.3854284205949776,-3.059095570974271
3.314400335778567,-3.3542425483393203,-3.1069927969373627
3.3268188422740073,-3.367707284579716,-3.1539920100544947
3.3604929204099485,-3.3832231835611166,-3.3511084659561674
3.3358155263453546,-3.342616686207859,-3.4193636815960464
3.2777135686136876,-3.288927325149713,-3.291698985461806
3.265306118560984,-3.2866165985806814,-3.2152602032954527
3.3129091187115662,-3.3424233792092295,-3.2103027335124397
3.3263525147365853,-3.3283667826817234,-3.450617799050361
3.334606186536435,-3.3208270524015004,-3.5380702808293036
3.2533799312664557,-3.2440233551904423,-3.4172726888805243
3.2258549436005275,-3.2546559951831138,-3.127224442350558
3.2148589735705264,-3.2302745890532845,-3.2333645760974026
3.2289677500470484,-3.2227934188937284,-3.367960195345611
3.247033755845568,-3.2302399644617164,-3.4624407353692286
