0,1,2
3.2239803647794933,-3.3243002546580964,-1.265795378638384
3.1720827406536576,-3.287665779453892,-1.1257221462613516
3.15802839054188,-3.25237003321001,-1.202350240451613
3.0728505494060685,-3.130505221520528,-1.5120337314376266
3.0866076944779492,-3.209385693578736,-0.9319737369829387
3.0701742371920453,-3.247338510618423,-0.5403234985928286
2.9616955786711303,-3.142774157934945,-0.4743436438358074
2.9884463959532135,-3.2122148197809643,-0.2206031288905736
2.824265725682397,-3.016934662424892,-0.10289965321466572
2.7754460775975707,-2.9618725227733975,0.0698710041556646
2.781144750435154,-2.9679678557727818,0.17209499682686766
2.7940242082203315,-2.9931218573761633,0.2684056801922877
2.683727856867524,-2.835191227663376,0.1780919501321182
2.575598071822718,-2.7343114856457564,0.16949321644487214
2.514570018236813,-2.6598115768087216,0.5572543635908953
2.5091307707266752,-2.6554974246197283,0.3677447781054165
2.591014606788656,-2.7501631346091124,0.187992304092446
2.641676240315346,-2.794135956351229,0.003739591693194072
2.6123363797961447,-2.783591215816586,0.0053595027373126046
2.824728550769111,-2.967449860057358,-0.4133135978206266
2.7113231690050115,-2.861089943641775,-0.3930402656613222
2.617258368188733,-2.747875733736302,-0.15505252036594622
2.663386223980957,-2.765097007659099,-0.28736069918110624
2.6233242055822346,-2.714694172794053,-0.41278742732049045
2.6799252918910743,-2.7197004474668285,-0.45507889020674386
2.681988374277706,-2.692040184560533,-0.3242253014184272
2.781176727266708,-2.7697863893778525,-0.5111304258048418
2.8352138192336733,-2.7901562515030722,-0.7989980981211668
2.8626520646600597,-2.82342235305444,-0.9267086311762842
2.913681846183991,-2.871753946202152,-1.1322504275240677
2.8541358399749264,-2.8053555725480597,-1.090098867068752
2.8548956206909297,-2.760123284936741,-0.9580120238466379
2.9818495272681513,-2.8333149223829297,-1.0930959758717504
3.0436236411257966,-2.8855173423432987,-0.8540409325175747
3.1003875693034613,-2.9291872198730733,-0.6910745289964925
3.078384210559467,-2.8971019689864606,-0.9247888351558138
3.188527344817172,-2.9937104303013338,-1.1252110417176846
3.2741311891691587,-3.030527098764962,-1.4888546361189712
3.37370486736766,-3.0666191286228655,-1.8245101441168596
3.4390095114402754,-3.1165169557812904,-2.1432562398217914
3.6950557293172794,-3.3640149309231813,-2.6409412613758905
3.777184815014942,-3.422378108390423,-2.931014704647547
3.7953604068451834,-3.4519404354649295,-2.911922409736708
3.83117687124377,-3.4788709955928105,-3.0627146344625134
3.7821654636777917,-3.4171607974648075,-3.0569467789584257
3.615931886309568,-3.2554639708051916,-2.8903209993969514
3.3465535624616183,-2.9906335270277338,-2.585148106699873
3.3243350026900864,-2.911154680924793,-2.824053944228519
3.4875117556915067,-3.003026326933221,-3.3419575357467632
3.410572942734351,-2.9658680489313483,-2.920892898615422
3.46540593812497,-2.992044126784303,-3.329170415032248
3.4731053424788936,-3.0246278628830883,-3.1630723701665593
3.469300501844199,-3.061590726894538,-3.231051730712661
3.3362678259746463,-2.9264375698969403,-3.3348897325847346
3.3046788345647293,-2.920734065433805,-3.2729798451298935
3.1391833399219573,-2.7683194179079447,-3.22619177379242
3.1242256315079007,-2.7745204738501736,-2.825207972530024
3.09648999125249,-2.7733817791933912,-3.0636085081628
2.997700157276948,-2.70819118951755,-2.9220045762933644
2.9310934460846414,-2.7284886117689227,-2.637116224281442
2.583863279083825,-2.441633190360701,-2.415204482648752
2.5471240316309296,-2.4402776521373735,-2.231982800333896
2.6042552854012655,-2.54347338909795,-2.6057913979887344
2.5081754189924546,-2.478426493952443,-2.3472076603459713
2.7935229084519793,-2.7760929401598093,-2.6001242857197364
2.829126402519863,-2.817543009916165,-2.663451813316802
3.0612659370620734,-3.093686590553562,-2.6112166536159327
3.3982266643515766,-3.414870053810529,-3.224293996299119
3.2747304126750336,-3.2346748860344032,-3.5344150598315904
3.3779268540244325,-3.3284142382934823,-3.69044715422112
3.3488635964602853,-3.2802454941117216,-3.995490148647982
3.251845360782163,-3.1831653080826694,-3.888711885757226
3.245713424092155,-3.1985405456645792,-3.787879341116081
3.2174386865829314,-3.146550865266041,-3.898671845135377
3.2458010036655596,-3.1777331618221147,-3.885857680971585
3.1783501563751915,-3.0978692152240916,-3.955279217107241
3.1758740833147283,-3.0850765995910376,-4.000566112922176
3.158623148643313,-3.050095148040001,-4.000312012160639
3.353218264520878,-3.2250432480649143,-4.296356310810039
3.4089372964765863,-3.303378559621712,-4.17486189331882
3.557091381133782,-3.465221635658709,-4.210034569474784
3.4257633107358254,-3.325385785314589,-4.124601662162306
3.5064161021341853,-3.404534939474978,-4.167414240878828
3.408513705067356,-3.283778732356328,-4.146465195614714
3.499503761489167,-3.3693992525681495,-4.406564738368092
3.443466674077951,-3.33711301918226,-4.186095987687899
3.3714966819509056,-3.2962971883485888,-3.9448245334731786
3.3945231778368665,-3.3530205224740435,-3.8069373034720284
3.420243783761579,-3.3712356554249436,-3.8961481892074574
3.3730643145646058,-3.3291311508893964,-3.808400114669771
3.394584345610266,-3.3555672415969866,-3.7895605593527213
3.4576579601660926,-3.3902485781885403,-4.009753186991606
3.5272221754806816,-3.4516946319462827,-4.151716382755287
3.5690659199976036,-3.4736622277060105,-4.3536759767122994
3.551229664346943,-3.4441025916494548,-4.4162264095837305
3.443876307527364,-3.3419238192040903,-4.220664362752532
3.4346518130902837,-3.353127386934854,-4.083375106657118
3.3931253664159904,-3.346993629919133,-3.805379955559585
3.367971082255889,-3.315079693482243,-3.7925204041527154
3.3649748544012446,-3.3266339226147705,-3.6139938143086607
3.4730781862904987,-3.4235037160384256,-3.8041661285676343
3.4992686812822065,-3.419533924514258,-4.044744447819444
3.457501129552743,-3.367213114075908,-4.064518896441248
3.464341226689785,-3.4069124536941096,-3.8496310078085476
3.463502295195222,-3.435366764478942,-3.626906873931987
3.4720257209941314,-3.442529265846093,-3.637756031771067
3.4492627762161834,-3.4709499723984223,-3.326558953391973
3.447209690449833,-3.528178096283524,-2.9732975798135186
3.5386097249419337,-3.643995456676555,-2.902971416317411
3.5674822560645523,-3.6468031403599706,-3.174634666871107
3.4687140098627167,-3.540031922131821,-3.0647850582298513
3.501829446223402,-3.55804336641107,-3.166741166307517
3.4492213585276024,-3.5086058806359763,-3.1188492509698817
3.3368528708808753,-3.385468100963363,-3.0621203227004625
3.3152652448331335,-3.3543269362997563,-3.1134255151650656
3.327550085230972,-3.367778630926936,-3.1594305933058955
3.3613755988812537,-3.3833093052585617,-3.357673343340195
3.3367671145855993,-3.342709531334575,-3.426441071971338
3.278318751291084,-3.2889863719726913,-3.2962000016315693
3.2659322228365144,-3.2866776866945746,-3.2199168228144446
3.3133774764123487,-3.3424690762116085,-3.2137861206997993
3.32771563837237,-3.328499780738384,-3.4607559635339364
3.335749274334324,-3.3209385818708173,-3.546571939673692
3.2543079872090463,-3.244113904303961,-3.424175058958293
3.225842302185482,-3.254654761778021,-3.1271304224526775
3.2159648134687764,-3.2303824842974023,-3.241589205534263
3.2302844235802612,-3.2229218848791885,-3.3777528894934092
3.2483739881797637,-3.2303707290462653,-3.472408646931748
3.1920638926438762,-3.1593406900215526,-3.5134702232194033
3.137054632513385,-3.1042702494570444,-3.469356365380433
3.107469433970598,-3.0828158492957667,-3.363363113082318
3.050036395748381,-3.021582640255066,-3.326561405506873
2.9396838521033457,-2.912619215189351,-3.1948661090818655
3.0374483826268506,-3.0361740773048074,-3.1388986971994135
3.117223978400341,-3.0996765702284623,-3.4380059630198807
