Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2000-01-07,0.001961407999999939,0.0046700069922529525,0.00712056568406701,0.009322427759371666,0.011291462506352662,0.013046827512056557,0.014608856616022122,0.015997725841289508,0.01723265124544379,0.018331445297733177,0.019310310386358606,0.02018378513545542,0.020964785535220104,0.021664701486155274,0.022293522419709128,0.022859974765399145,0.023371660330129718,0.02383518895983461,0.024256301755749284,0.02463998303870451,0.024990560494898634,0.02531179370853509,0.02560695174077763,0.02587888065612498,0.026130061999999944,0.02636266324581499,0.026578581190665675,0.026779479209452343,0.026966819193070164,0.02714188890728781,0.02730582542124377,0.027459635171762628,0.027604211153866826,0.027740347659756356,0.027868752928269135,0.027990060014113645,0.02810483614043658,0.028213590758891013,0.028316782507605893,0.028414825228639133,0.0285080931819773,0.028596925572334855,0.028681630487375254,0.02876248833105876,0.02883975482321083,0.02891366362574819,0.02898442864699632,0.029052246067923844,0.02911729612768758,0.029179744700441986
2000-01-14,0.0019313909999999965,0.004711100243875634,0.007197246567838933,0.009410595456901141,0.01137513322729417,0.013115745774859994,0.014656774139675711,0.016021166138924892,0.017230026868259654,0.01830243053004872,0.019255398480989293,0.020103978437473267,0.020861380937413906,0.021539143964248584,0.02214730691962486,0.022694582201112416,0.023188517444518462,0.02363564470305842,0.024041614940056567,0.024411317550760404,0.024748985444680682,0.02505828668316379,0.025342403896861983,0.02560410278704031,0.025845790999999996,0.026069568593799684,0.02627727121661642,0.02647050700330239,0.026650688081617833,0.026819057468725198,0.026976712035469287,0.027124622122539938,0.027263648309418763,0.027394555763909006,0.027518026536462185,0.02763467010864087,0.02774503245799032,0.02784960386141548,0.02794882562499487,0.028043095899193557,0.028132774713929446,0.028218188347246202,0.02829963312388255,0.028377378725304808,0.028451671080362947,0.028522734895276004,0.02859077587284116,0.028655982663331657,0.02871852858327967,0.028778573133046985
2000-01-21,0.0020014360000000023,0.00468028939941912,0.007095717767363547,0.00926015730701483,0.011191504418596532,0.012910200123819365,0.014437347921715206,0.01579354323510105,0.016998186906634384,0.018069122805529886,0.019022487908619046,0.019872697599842584,0.020632513293368834,0.021313156655605042,0.021924446726313284,0.022474944595861156,0.022972096048226958,0.023422366492114845,0.02383136512299608,0.02420395697803041,0.024544362641681517,0.024856246029266383,0.025142791057282496,0.025406768200118474,0.025650592,0.02587637058704694,0.026085948210568727,0.02628094170223924,0.026462771700349826,0.026632689370711216,0.026791799269311453,0.026941078907580206,0.0270813955045784,0.027213520342158994,0.027338141079048115,0.027455872327433968,0.027567264750384804,0.027672812899525865,0.027772961979150124,0.0278681136946089,0.027958631318765657,0.02804484408990208,0.028127051037208722,0.028205524315406336,0.028280512117724685,0.02835224122606369,0.02842091924837967,0.02848673658592308,0.028549868166687788,0.02861047497613452
2000-01-28,0.001821210000000005,0.0041157299779413965,0.006264603996446609,0.00824738781072571,0.010057985494587224,0.011699366966613771,0.01317994411578063,0.01451111937710219,0.01570565795232931,0.01677663426598752,0.017736775027634218,0.018598072985379306,0.01937158261124314,0.02006733557036469,0.020694332816051843,0.021260583646057846,0.021773171594844813,0.022238333739943106,0.022661544676583777,0.023047599647385206,0.02340069352344534,0.02372449382166999,0.024022206926720916,0.024296637318788245,0.02455024,0.02478516654007819,0.025003305280209297,0.025206316280940864,0.025395661601459854,0.025572631471775815,0.02573836687820163,0.02589387903408901,0.026040066157185838,0.026177727925439067,0.026307577936444795,0.026430254453036133,0.026546329679110525,0.026656317775775207,0.026760681798053906,0.026859839706446526,0.026954169585202272,0.027044014179873153,0.027129684850182217,0.02721146502011593,0.027289613195108076,0.027364365605932646,0.02743593853020815,0.02750453033501077,0.0275703232778033,0.027633485097543813
2000-02-04,0.0019914780000000023,0.004838637494987259,0.007348440107050621,0.009556411725209912,0.011496943186062578,0.013202189609619204,0.014701513235424221,0.0160212786975598,0.017184869315573576,0.01821283506152705,0.019123112386158127,0.019931276653825124,0.020650802141515174,0.02129331426559955,0.021868825246105037,0.02238594875504424,0.022852091900645546,0.023273624653194425,0.02365602785889859,0.024004021552639563,0.02432167553341976,0.024612504221312205,0.024879547749185826,0.025125441108460617,0.025352473000000007,0.025562635861094758,0.025757668361075202,0.025939091489483822,0.026108239206256007,0.026266284484847226,0.026414261457016367,0.02655308426139922,0.026683563105932846,0.026806417975219096,0.026922290346562697,0.02703175322123279,0.02713531972911277,0.027233450524078183,0.027326560153068107,0.02741502255291672,0.02749917580474343,0.02757932625533415,0.02765575209786146,0.027728706489959544,0.027798420275145286,0.027865104363483068,0.027928951818912844,0.027990139693533703,0.028048830643137575,0.028105174353235306
2000-02-11,0.0019814580000000036,0.005184616855334288,0.007923938727049603,0.010272164347307891,0.012290564536264757,0.014030637273841651,0.015535601095338646,0.01684169169105419,0.01797927606146483,0.0189738021955582,0.019846603406759544,0.02061557613236177,0.02129574881645172,0.021899757872035512,0.022438244923868016,0.022920187735417184,0.023353175518684648,0.02374363776608008,0.024097034351710647,0.024418013429467124,0.02471054260040642,0.02497801791937212,0.02522335454496232,0.02544906219144104,0.025657308000000004,0.02584996899501496,0.026028675915149634,0.02619484989744895,0.02634973323458909,0.02649441521233067,0.026629853858394323,0.026756894289064522,0.0268762842204733,0.026988687113252197,0.027094693338352512,0.027194829685242856,0.02728956747885593,0.027379329526476332,0.027464496078513194,0.027545409956367315,0.027622380975218495,0.02769568976857046,0.02776559110401528,0.027832316765275256,0.027896078063622255,0.02795706803183152,0.028015463345545836,0.028071426010017067,0.028125104844417517,0.02817663679107814
2000-02-18,0.0018812790000000044,0.0050201845152193355,0.007695410371420665,0.009981794252578073,0.011941828002949987,0.01362763916425756,0.015082684474428024,0.016343186140343358,0.0174393425489119,0.018396343879368542,0.019235220745778842,0.019973551130466026,0.02062604784412672,0.02120504579529771,0.021720905599834472,0.02218234757454278,0.022596727961161408,0.02297026731533112,0.023308239353200564,0.023615127151530507,0.023894752418095792,0.024150382560082947,0.0243848194526129,0.024600473123271446,0.024799423000000004,0.024983468899971082,0.02515417354982443,0.02531289810894034,0.02546083190549392,0.02559901737997122,0.025728371054370678,0.025849701200592587,0.025963722762848584,0.026071069991608964,0.026172307166785095,0.026267937722344464,0.026358412030774783,0.026444134061621327,0.026525467091975306,0.02660273861686634,0.02667624458284557,0.02674625304768741,0.02681300735231126,0.02687672887709605,0.02693761944321286,0.02699586341001052,0.027051629511510578,0.027105072468418118,0.027156334406501597,0.027205546107548835
2000-02-25,0.001861269999999997,0.005281034369668245,0.008146499090831545,0.010558299048519822,0.01259767787415776,0.014330357599586811,0.015809619415431124,0.01707875839315033,0.018173041207538338,0.01912126910091254,0.01994702710929957,0.020669683768874812,0.021305192219413554,0.021866733091642065,0.022365231229120888,0.02280977169467073,0.02320793528373985,0.0235660696255491,0.023889508670350116,0.024182750758209356,0.02444960339949492,0.024693301257539747,0.02491660252113809,0.025121867818534826,0.025311124999999997,0.025486122459149902,0.02564837313924442,0.02579919095235533,0.025939721004871526,0.026070964755109057,0.026193801014216395,0.026309003529317667,0.02641725574935732,0.02651916326260013,0.026615264304797208,0.02670603866435449,0.026791915252011973,0.026873278554832323,0.026950474155529133,0.027023813466599256,0.027093577802968005,0.0271600218957976,0.027223376932852306,0.027283853196641634,0.027341642359897014,0.027396919488312448,0.027449844792519974,0.02750056516467226,0.027549215529521838,0.027595920035319185
2000-03-03,0.0020514830000000006,0.005346833518314377,0.008089856699184893,0.010384599409352132,0.012314222850138456,0.013945364951633989,0.015331566646334161,0.016515966833151128,0.017533425382322703,0.018412198273285576,0.019175261592078396,0.01984135985936345,0.02042583763736008,0.02094130050934068,0.02139814151567694,0.021804961328858292,0.022168904363405684,0.022495928263274356,0.022791020493173945,0.023058372851653096,0.02330152244460767,0.023523465869674447,0.02372675195718023,0.023913557308233108,0.024085748,0.024244930141424877,0.024392491419988324,0.024529635350657504,0.024657409597747,0.024776729470086762,0.02488839747485304,0.024993119644038844,0.02509151921069609,0.025184148102596324,0.02527149663318253,0.02535400169916743,0.025432053737358976,0.02550600264748136,0.02557616285070954,0.02564281762360133,0.025706222822706907,0.025766610095258238,0.025824189655110307,0.0258791526898207,0.02593167345385141,0.02598191109390694,0.026030011245023944,0.026076107429908704,0.026120322288945324,0.02616276866407973
2000-03-10,0.002251706999999997,0.005623710014934913,0.008401481525189061,0.010702785019247466,0.012620499115045482,0.014228093211500014,0.015583864277304066,0.01673422081465101,0.01771623296598799,0.018559616580399594,0.019288280007814972,0.01992153255060165,0.020475030677452988,0.020961520626157158,0.02139142262241211,0.021773291657293654,0.022114181862455763,0.022419935440568084,0.022695412422568916,0.02294467390767511,0.02317112864819194,0.02337765067894453,0.02356667401512382,0.02374026914102155,0.023900204999999997,0.024047999407420886,0.02418496019263878,0.024312218894662663,0.024430758458728538,0.02454143608466536,0.024645002144687494,0.024742115904259763,0.024833358634218462,0.02491924458705408,0.025000230218682612,0.02507672196409812,0.025149082817064655,0.0252176379173863,0.025282679311872662,0.025344470024997606,0.025403247550938476,0.025459226859006423,0.025512602988506737,0.025563553296066112,0.02561223940784914,0.02565880892039454,0.02570339688666412,0.02574612711801872,0.02578711332797915,0.025826460139606846
