0,1,2
4.292171627041748,-4.1575855180187435,-4.7458316024818235
4.422974511631661,-4.296760550316025,-4.750334924157484
4.394980304228413,-4.266717028262643,-4.738775164470536
4.364039876150476,-4.240798566996072,-4.682972970719599
4.357806782932589,-4.23208966008377,-4.724908012800181
4.409925343912413,-4.29823730461066,-4.668817004021899
4.36673289301167,-4.256066839364764,-4.6380923367702325
4.364749577258196,-4.255056525556421,-4.642524455916395
4.317608793298226,-4.201388642113189,-4.648594638095028
4.306447584205327,-4.182336619395836,-4.73811910392158
4.369227604587477,-4.248423100920855,-4.756272190390245
4.431427841449044,-4.317593731923126,-4.765781164721352
4.456411009806684,-4.348924670906665,-4.722327686684214
4.427079629815863,-4.315148059014488,-4.715427135788564
4.466478898658822,-4.356726164777327,-4.730467093828267
4.435521242044947,-4.316943789127476,-4.777004701150071
4.410504117941804,-4.2773056297346335,-4.869241494247696
4.368294910351743,-4.22340858164811,-4.909199158789821
4.358939030261828,-4.202854609344282,-4.949980646849587
4.404227908726826,-4.242990596255411,-5.016424489195786
4.347403767854731,-4.1715669785730585,-5.068938546499931
4.342934401211835,-4.163850352548758,-5.054356719712564
4.352849870036336,-4.162530184455545,-5.170924409005716
4.313312699329835,-4.11542160495785,-5.152983633111854
4.264896864529226,-4.058219924388775,-5.150800306562767
4.168382134908877,-3.95170997435963,-5.115216889724749
4.074428304783122,-3.8467233277716457,-5.121063703374079
4.127953063816958,-3.903728680565381,-5.122643162122165
4.047841348124887,-3.820837830043286,-5.080394328514641
3.9741034440318295,-3.7495085705889,-4.975607100633184
3.9152185452309243,-3.691964527323385,-4.883150270203555
3.856710337231418,-3.639021950718244,-4.783148223348073
3.7387883078693527,-3.5175048767671178,-4.739901670507148
3.6340552400416892,-3.4121393381573686,-4.717832772811468
3.6944442959472834,-3.4776912154279183,-4.702493285045849
3.8627626627198746,-3.6580438569261373,-4.7738992512847815
3.9403152197924465,-3.747051230560371,-4.733064517403623
3.8967739345366237,-3.6880124202824507,-4.878117326520029
3.771764021375324,-3.5491143713656115,-4.855892532592354
3.680899075442933,-3.445353333885736,-4.852521820791848
3.5366474279294677,-3.285540359293182,-4.818253763030926
3.477710682526678,-3.226011267529534,-4.692231577026079
3.4367939977116464,-3.194151482579202,-4.52103990162235
3.4634412136681307,-3.2258327513160716,-4.473282013120033
3.466388599139236,-3.2319277597299196,-4.441740177955768
3.542226217338038,-3.320016405208738,-4.37860797959163
3.6432604554755277,-3.434777552926536,-4.314532461700896
3.811705923706116,-3.6264016897148212,-4.210777990299858
3.878431359394164,-3.6922642206897875,-4.310077866555577
3.8489389402614944,-3.6704583586452735,-4.108561929725629
3.847216330838394,-3.6671213673883227,-4.164295700055503
3.792117692132742,-3.6140585529160862,-4.088253353056485
3.7547913245608626,-3.5706723589663993,-4.230635375152324
3.863043780523026,-3.695378612492937,-4.214437309897472
3.876957897378654,-3.7161313137826566,-4.184837485644385
3.9065260693843156,-3.7507753675997866,-4.172242520254755
3.9044922757697798,-3.7470804820544115,-4.169420568574741
3.9538593166220313,-3.817044784970449,-3.9856346583305973
3.9406014522793016,-3.8121283235503958,-3.8028836515744238
3.9162347707062444,-3.791455929280571,-3.7402845193889784
3.814313426034406,-3.679088969261507,-3.7230380443242788
3.8441733786228633,-3.707336075963603,-3.7430658231390788
3.8083692567631204,-3.661645562153976,-3.83521591784072
3.784937886386255,-3.620685830984397,-3.9769717920345466
3.8335641796115465,-3.665127275625843,-4.108144631237709
3.9474942484640447,-3.787029594412506,-4.160640114789627
4.067535936720907,-3.922281340056125,-4.17792698287258
4.049196069404481,-3.904397402820666,-4.18956477673104
3.9694716774974115,-3.8150949882059337,-4.2321243748354584
3.95055947618831,-3.7843516777452653,-4.302425657866525
3.8886505505842814,-3.707056527622343,-4.398155178760288
3.840069963559962,-3.651588005506762,-4.38357965437746
3.8415592979739652,-3.6487529000922607,-4.383324388610684
3.8335067318525424,-3.6345089767554066,-4.4063044310479915
3.8382821163018312,-3.6428241944916864,-4.453309737400746
3.8368731395642506,-3.6424096056099695,-4.442672501632395
3.796425544052107,-3.6018848467159583,-4.389199894620918
3.778783258902696,-3.586896773617605,-4.404006400868385
3.797201127100464,-3.6195996476184042,-4.3201972444132855
3.8461230451317396,-3.6829892494696277,-4.273066656309888
3.766891997479925,-3.5900020587845347,-4.372831541811635
3.7645649267741965,-3.586235124418902,-4.35788700436095
3.7368208189181877,-3.5521601165298766,-4.390626289063133
3.6459030154586607,-3.4555167595777965,-4.389225444107747
3.6760499956193375,-3.485841537653987,-4.384369140445127
3.627076181850076,-3.425726712728064,-4.45744364333196
3.7003497482622447,-3.503683038051876,-4.487481918783311
3.7046217581556387,-3.510893274940428,-4.4608406018462174
3.609397218781844,-3.4123933389608476,-4.402863005895969
3.576682289668302,-3.384922544787626,-4.345070821668654
3.5198265592042497,-3.332793859255879,-4.275553129947054
3.540843189850711,-3.364127982860263,-4.180474548962163
3.4745713007283987,-3.294258586196833,-4.148447957196143
3.490107353560709,-3.3172821600193867,-4.080464841618554
3.467606942853444,-3.297329192603244,-4.039233424410038
3.5036774622898976,-3.3391474143674196,-4.033022572456463
3.4562664569197232,-3.285979704434058,-4.0669626828876595
3.419009455735559,-3.2443355004494876,-4.081670834098039
3.4016501174284444,-3.218768159286708,-4.134180369203047
3.5004841468164765,-3.325851262079825,-4.101954623981031
3.5721491528153915,-3.403992357474786,-4.139405481810932
3.523484069385831,-3.351005354709146,-4.1495187872347445
3.474495539809155,-3.2974909181580117,-4.140596468854418
3.4529958031877244,-3.2741226849807408,-4.123294945718332
3.448023666993349,-3.2685579904025466,-4.110497187882089
3.4488162472591175,-3.267615913661002,-4.128155301808869
3.4043184005982865,-3.2206438611911725,-4.095346715602049
3.4347830388592206,-3.2511226368109925,-4.098394758449866
3.418962313177865,-3.2317119290814764,-4.107177281681553
3.3981487862683135,-3.2092839389479977,-4.10081036927394
3.4382190262113754,-3.255294690288505,-4.098522607266132
3.441952452930557,-3.2590344326733316,-4.195684959532154
3.5118558627154686,-3.3335536133326644,-4.269509152334854
3.5503500677986293,-3.372080352479743,-4.3335613772991195
3.5774871398268457,-3.392780450762056,-4.418239732047436
3.6952424372634534,-3.5275503858255406,-4.387750600971768
3.6958343047988893,-3.530615354750359,-4.414470276231157
3.6455557764741373,-3.4755880573101394,-4.4128641156006525
3.645004354348217,-3.4704085825326065,-4.436162384655308
3.579357902035241,-3.39512054068153,-4.448020823758541
3.554861777529087,-3.3654044015462103,-4.46525596762235
3.501236608100954,-3.3007935939179114,-4.49623346909059
3.493876031231054,-3.290290222609185,-4.494081341516301
3.444566810615742,-3.232646131821676,-4.499831477757669
3.4060882168306703,-3.190651326458942,-4.498596737575512
3.485510363245468,-3.273562306589096,-4.546776251354492
3.4139705783426804,-3.19212106633636,-4.578312370967825
3.425922889028676,-3.199414021774641,-4.617535303233885
3.443883704306335,-3.2133382267957855,-4.640618106948515
3.4252061358946087,-3.1890449613457377,-4.65677355580026
3.436620359955571,-3.1988682614826724,-4.669240348957854
3.399263691413292,-3.1563485319754507,-4.67685592309404
3.333902222407713,-3.0850278728307,-4.656892880279478
3.269361913673686,-3.0155393520464617,-4.600410189163717
3.2400623576371914,-2.9866615844243474,-4.542483214192473
3.212175914347937,-2.9586501193731496,-4.521670612218834
3.302828005302185,-3.059550461046475,-4.532975215112542
3.3673701882787093,-3.1371616447525157,-4.5030393899789525
3.3666690196131284,-3.1367656903197916,-4.535104970161981
3.3564608408035954,-3.126973617150244,-4.541854220592475
3.3520494448695306,-3.12369615444338,-4.525970436949564
3.326975219581633,-3.095451665953973,-4.5228792381954825
3.3349213453164506,-3.1025747354437887,-4.531829487711596
3.290939932657597,-3.0538821845935096,-4.523687278039909
3.2918409229761614,-3.0532069149194596,-4.523819166479905
3.269590029677817,-3.028472264789201,-4.510887754896282
3.293924581713324,-3.05598648237588,-4.499229780144729
3.2798268516223317,-3.0397416698343664,-4.516475936877678
3.3043990997628723,-3.0669519018564526,-4.514463175853763
3.236476520816226,-2.995218981686549,-4.481281862469466
3.2142412798127533,-2.9674211976048217,-4.489660538962154
3.2227272615158404,-2.975917439795168,-4.485333544947154
3.1829468497015037,-2.9317678904201108,-4.477001618889066
3.1316832330827236,-2.8737656501981736,-4.468334763672544
3.1608751126713406,-2.9034113796159877,-4.468378887043318
3.2211697367458147,-2.9655562343277473,-4.514859501664915
3.321011799670721,-3.0718382703082727,-4.574217477161052
3.4309857088791076,-3.1885298008036713,-4.652942722919495
3.465629846284759,-3.2225574738693585,-4.780039633606007
3.418935576325289,-3.1727837981758755,-4.826600131474347
3.371468241950549,-3.120837192406628,-4.821701277877418
3.4406941321564575,-3.197223477470698,-4.856936798100683
3.4715098583681696,-3.2398742175939836,-4.914409952153568
3.47384622239962,-3.24634079023607,-4.911342092508246
3.4463925332070007,-3.219310121029771,-4.907853063657608
3.3083951279451216,-3.0795569792372084,-4.801215617707666
3.204478883161398,-2.9793699531564104,-4.695584842751327
3.10407204364799,-2.883011862302929,-4.550849411822791
2.92901676875458,-2.710683606459091,-4.345730085157322
2.8212850334943718,-2.6116294822866766,-4.11113977763787
2.64429297269994,-2.453569470051494,-3.6552836499606727
