0,1,2
4.220375898156288,-4.117463126896376,-4.564473451373032
4.366731948400028,-4.267198514522981,-4.591169052626306
4.347132015361623,-4.244037785269073,-4.607764562112671
4.325371751650966,-4.222985527806597,-4.575767889669282
4.327992776355929,-4.221308551858231,-4.6417456899065215
4.372440046436427,-4.2812535348232315,-4.558654246783788
4.334037479174296,-4.241703677328164,-4.548480425623672
4.333978505682313,-4.241720070173022,-4.5585980298718285
4.291851999418197,-4.190284205729323,-4.582542284130826
4.287540469861842,-4.1781856862323,-4.687910142181469
4.33855480756448,-4.235933075471572,-4.667890644948156
4.39425778236174,-4.30119038504737,-4.658759091953645
4.413974774727928,-4.328304874506641,-4.602311955063872
4.390279896500773,-4.297631348061767,-4.61744935846512
4.426627142570027,-4.340513176328108,-4.614932587011813
4.405370132412926,-4.307203478120769,-4.692515466687121
4.390011272030073,-4.274803562439576,-4.810030713622219
4.3554057519491165,-4.223841097349741,-4.8709222924406514
4.34545184915848,-4.1995132893604925,-4.915230340366904
4.389157543018433,-4.238133368443842,-4.97650832451708
4.344252287453645,-4.173903452818098,-5.066062569162079
4.338173657952245,-4.161363465443984,-5.048284946153299
4.355915415107331,-4.16912255015161,-5.182598274531413
4.314394075718702,-4.117753843659414,-5.1601359224620715
4.272278957613629,-4.06247671066865,-5.178870109230903
4.184523445224884,-3.960942951838999,-5.167315908301058
4.10474786058981,-3.8670208872370826,-5.207019866374702
4.147089288686468,-3.9158467153801704,-5.172215280549308
4.075517103837506,-3.838781178687687,-5.155325340062072
4.002657450580812,-3.765520626867429,-5.053292793436471
3.941804273228587,-3.7043561912707816,-4.960894767905288
3.883722553159587,-3.6519407194632287,-4.86101419943228
3.78190303024252,-3.54464085330264,-4.856948385942361
3.6910329888043236,-3.452555741944987,-4.860680271733211
3.7339463391460472,-3.5015371530568276,-4.802335652646147
3.882573774886717,-3.6687686086414546,-4.824103336024848
3.947489821708837,-3.7465367928924733,-4.756318940104678
3.925053278952236,-3.707355349470179,-4.962477154096549
3.8126580926001212,-3.5719068258806805,-4.9780725041974625
3.7302330716045864,-3.46956342462024,-5.0025763447851155
3.5967091824669124,-3.312615522189193,-5.00355262414913
3.526627451252824,-3.2379315110029596,-4.8541778056182805
3.4749356684455472,-3.1951180517257054,-4.658234198890651
3.493907474681505,-3.2232515027008164,-4.5922203932722505
3.494187162784293,-3.230789745754096,-4.550982722475189
3.556182432429453,-3.309450813090116,-4.447867339523361
3.6408384630856716,-3.4159620991633255,-4.334646772702582
3.7867253993019996,-3.5950364514211994,-4.16179912081497
3.8618432067861796,-3.6746614090610574,-4.28714796184334
3.8252295903536573,-3.63972880283963,-4.072887092925197
3.8431026585695536,-3.6598077047935207,-4.1686216544029575
3.8001314544287954,-3.6175588656665325,-4.109963470282526
3.7880834402258943,-3.6022202745332277,-4.305538643328221
3.879154695508401,-3.715079980010977,-4.226625195502102
3.8841972712805872,-3.725806868011298,-4.18901762480558
3.9075105509821064,-3.7562085059175327,-4.161286393872992
3.90455232999435,-3.7496045204797404,-4.165536575156925
3.9343888549081223,-3.8015486469727713,-3.928128842192161
3.9102610363359562,-3.7838527699291453,-3.733611668609017
3.8932677580719113,-3.7728771721196876,-3.688943348311325
3.809240675586142,-3.675163909589062,-3.719099786936861
3.8368443114955535,-3.704663395820378,-3.721312387173635
3.8126265599166724,-3.6714382260710132,-3.841713630037436
3.799563990073936,-3.6380336996578895,-4.010929587289451
3.8532350501787485,-3.687008359859268,-4.146390627647742
3.953669071280658,-3.798082470724095,-4.1589358514509
4.059796027868191,-3.925650202521846,-4.13390628916463
4.046217548783333,-3.9103034717577208,-4.168437191912185
3.9831088895264837,-3.833123609999384,-4.2565143003147305
3.9649267928102754,-3.8017646442209454,-4.329402391661395
3.9154390600163818,-3.7329495272378077,-4.460020372505639
3.866304515917489,-3.6733669416718455,-4.442842628926494
3.858322120464344,-3.6617879981054586,-4.421266594470382
3.8491275578259216,-3.6465828762414927,-4.444121943248453
3.858301064018722,-3.662536407285704,-4.493689704823621
3.8525104148047045,-3.6554198854244384,-4.476798071466334
3.810386149631011,-3.6086767102157116,-4.430593310702308
3.7997672929088346,-3.601203587424665,-4.459915298708814
3.8108945633759372,-3.6267629651699833,-4.3539398176019635
3.8510220651208336,-3.6852231005474083,-4.28214679696007
3.790378151576804,-3.6087606865409123,-4.438618364001312
3.7842105671225768,-3.5990170610467915,-4.409163766639114
3.7602466139945676,-3.5664250634477517,-4.457937175316531
3.6822233984892434,-3.4801871552106443,-4.48571924227525
3.7018213049509674,-3.4992107165635105,-4.455587362814588
3.6642664697755336,-3.447906477531338,-4.564360851941469
3.7259256178106575,-3.5176761916875416,-4.556608099645754
3.7249612493644517,-3.519231539801129,-4.521595559180496
3.635557458154435,-3.4232715796850934,-4.485938438837932
3.602984271444789,-3.3963833831530486,-4.423446913421368
3.546734606445983,-3.3463091593187055,-4.352193274536634
3.554183065135533,-3.3659459270556478,-4.2222786399943
3.4943806817151124,-3.3007579851583757,-4.215208647119405
3.5000244692083284,-3.3172975600697776,-4.115302542372957
3.479149909086924,-3.2974275665481168,-4.0843510748107414
3.5114716727148076,-3.3382117853265254,-4.065133723645234
3.474370657350198,-3.2947790637351124,-4.12672390500165
3.438732875232459,-3.2554580996849265,-4.14152968525111
3.4219712109327474,-3.2304680220707365,-4.195969195755206
3.4999401275337174,-3.319593156080194,-4.107418034911427
3.566798912933629,-3.398667139173318,-4.130009081605886
3.526706332875602,-3.352403864716971,-4.166530217145396
3.483480863674558,-3.301623219705414,-4.172818534826818
3.462134339708143,-3.2767842636500872,-4.156264277832812
3.456270662277835,-3.269529134754806,-4.142533564949084
3.457692554611564,-3.26946520705529,-4.162852234191971
3.4157135312092652,-3.223068355872178,-4.137623008031703
3.438675790020584,-3.248541740299045,-4.11982696372127
3.4242092794204972,-3.230021395573666,-4.136341220577566
3.406349990340679,-3.209950381396996,-4.135603092568697
3.441039103008377,-3.2539855606216688,-4.11229654111703
3.4559436253403577,-3.2719501191599383,-4.231728589989366
3.5208203267885927,-3.3454195135571507,-4.2821547602755
3.5578659963062913,-3.3830609248692767,-4.342854777916405
3.5856572285324906,-3.40262471520044,-4.43514386726452
3.6871129934293227,-3.527392526223907,-4.347011177616608
3.694186451067699,-3.5371684044137113,-4.396114513400239
3.652321952199301,-3.486232671323857,-4.420701060859694
3.653098122865636,-3.4805741392769822,-4.448122895914344
3.5967973468077377,-3.40943725216534,-4.491495044114396
3.5748113684745517,-3.380288447788374,-4.515432563515211
3.5283381217771703,-3.3193738783091833,-4.568065549769534
3.519439422005208,-3.3069022876007113,-4.557975550287052
3.4754809173810473,-3.252144695358074,-4.580749559555158
3.4420791776175923,-3.215299252868747,-4.586957044571264
3.513223263727569,-3.2942450374088392,-4.606093855061364
3.4523227691494727,-3.218788336379911,-4.676446823395584
3.4638119837495642,-3.223639934675333,-4.714472488225761
3.476882395680423,-3.232570172685512,-4.726706051402197
3.4607136295191014,-3.2089217087928943,-4.753062601397945
3.4713963749715933,-3.217483581576386,-4.763369051854548
3.441987211427583,-3.1798102273599933,-4.793867513845314
3.3852110193265097,-3.1125506605257915,-4.798748636701763
3.3224313507989205,-3.0417432340085453,-4.748831472087391
3.2916530996348863,-3.0108310916433716,-4.686144519377357
3.2659342843205277,-2.9857041996843527,-4.6698939663592824
3.346447683893178,-3.0829590164924214,-4.643480520080582
3.401009564916392,-3.155031089525595,-4.585622825858775
3.4058225976152365,-3.1599479229742506,-4.6369388733628725
3.3979678480382294,-3.1516144667267665,-4.64963316788123
3.3919767232359685,-3.146706340146397,-4.6282151590559275
3.3700865803391906,-3.1193075760496645,-4.637386341219217
3.378345124532559,-3.1265871131878646,-4.645494749308288
3.3386162868201548,-3.0793079251819453,-4.653641250081955
3.3388806334140786,-3.0773393904621567,-4.651196813576118
3.317636530808741,-3.0518931791001616,-4.644303161901185
3.3379850685800196,-3.077082135555672,-4.618722290677856
3.328541598999624,-3.064962143865306,-4.649690148087764
3.3491433902891687,-3.0902095861702543,-4.632495552398432
3.284529201115089,-3.0191112621851537,-4.615482590952804
3.2636566026802885,-2.990132821786472,-4.631714948856194
3.2696986597440674,-2.995929808285631,-4.620828577359091
3.2333105006726948,-2.952868896157645,-4.6262490656150295
3.1868379052997553,-2.897200707638279,-4.631840267666004
3.2113250676193514,-2.9227849263464636,-4.6167624850201445
3.2709623115308046,-2.9866259554425625,-4.657738121773706
3.367955820052293,-3.0949887417093187,-4.698612181539493
3.4740641810655735,-3.2138072429013547,-4.758113021701435
3.5197341811937037,-3.2602789144908817,-4.911164008126427
3.4849009157769517,-3.217778645546417,-4.988641318993723
3.439612317401929,-3.1618389346504356,-4.996580115593741
3.5029628942404587,-3.234998208718266,-5.0099457628552635
3.5377776681161794,-3.287237242138127,-5.066359565742026
3.5342854715291505,-3.2886733190682866,-5.048813208365715
3.5062832901982453,-3.2590656910285825,-5.051075780116586
3.3750266241080715,-3.1193395654908986,-4.971931191452643
3.27720181702399,-3.020124041499558,-4.884907447464959
