Test_Date,Maturity,Base Yield,Level Up,Level Down,Mean Reversion,Twist Up-to-Down,Twist Down-to-Up
2020-11-06,25.0,0.0036370963727130334,0.014068199450195662,-0.0067940067049854225,0.0061928616885762455,0.002851799249541598,0.004422393495480792
2020-11-06,26.0,0.0037798537453330727,0.01438592840722075,-0.006826220916758663,0.0063924936558175105,0.0029286895329847518,0.004631017957299699
2020-11-06,27.0,0.003914550041983267,0.014684905751366717,-0.006855805667592696,0.006580721294427105,0.00300101399128172,0.004828086092324213
2020-11-06,28.0,0.004041690614170923,0.014966446606510031,-0.006883065378349484,0.006758282231115853,0.0030690974480807043,0.005014283779920747
2020-11-06,29.0,0.004161759644952134,0.015231781267963429,-0.006908261978230801,0.006925878360880544,0.003133242898198052,0.005190276391384474
2020-11-06,30.0,0.0042752176570681755,0.015482056780880438,-0.006931621466905846,0.007084173520310211,0.003193732135231997,0.005356703178600819
2020-11-06,31.0,0.004526500014395918,0.015797742348748978,-0.006737893212820256,0.007353629288880725,0.003411102464177862,0.00564226356790587
2020-11-06,32.0,0.004909899627042025,0.016178685619095523,-0.006341438474605554,0.00773085400290574,0.003777895694239586,0.006042837401919909
2020-11-06,33.0,0.005384701213683396,0.016604397939020243,-0.005806310203075649,0.008182782467567096,0.004248140439280901,0.006522800118323291
2020-11-06,34.0,0.0059212758196942605,0.017059550552166014,-0.005177893005407164,0.008685110116000372,0.004788573569535659,0.007056079272832694
2020-11-06,35.0,0.006497896582428497,0.0175326459777172,-0.004488746324201598,0.009219865766679103,0.005374913281571914,0.007623470503281604
2020-11-06,36.0,0.007098557557029483,0.01801505814023696,-0.003762423535136783,0.00977371838104446,0.0059893343163957,0.00821077788887914
2020-11-06,37.0,0.007711447214295841,0.018500329378596803,-0.003016041996355745,0.010336773594121329,0.006618717339877733,0.008807499897623527
2020-11-06,38.0,0.008327860594428804,0.018983649505335265,-0.0022620549396097367,0.010901704678158763,0.007253411164852341,0.009405885257304014
2020-11-06,39.0,0.008941412096255208,0.01946146585012487,-0.0015094980253690382,0.0114631164779877,0.007886343039094967,0.010000244950490123
2020-11-06,40.0,0.009547458380714469,0.01993118880966316,-0.0007648812864023968,0.012017074487602253,0.008512370159330152,0.010586444796888639
