Test_Date,VaR_Portfolio0,VaR_Portfolio1,VaR_Portfolio2,VaR_Portfolio3
2012-03-31,0.7107873257313259,1.3427192824504395,1.3360961218407716,2.330087350423883
2012-04-30,0.7274247648490171,1.3392286393826165,1.2954985957739835,2.2639181081728443
2012-05-31,0.7555911240995709,1.386899117992614,1.2691170188052248,2.2162584296518473
2012-06-30,0.8110976463429039,1.2866392742545372,1.151154341135092,1.9901131183172225
2012-07-31,0.7587121816228759,1.2105799382103497,1.116683642371278,1.946149412408868
2012-08-31,0.7590269402298829,1.218832232568581,1.1052646006468008,1.9009980517132525
2012-09-30,0.793448247857814,1.1818935756682036,1.0308768264846364,1.744783830328302
2012-10-31,0.8821552422392074,1.1829829113675387,0.9489149683647256,1.6443750444538165
2012-11-30,0.86456776458429,0.979272347134506,0.9196036231172627,1.5427493167927677
2012-12-31,0.8516893013556102,0.9943024849218037,0.9608641437810903,1.5675753963330903
2013-01-31,0.9310013685838224,0.944456779851816,0.947174182466184,1.5111373845665583
2013-02-28,0.9340832872007244,0.8383282017819731,0.9388274835150767,1.511409856872193
2013-03-31,0.9677951917803078,0.8785526248167741,1.0601797509544566,1.6865642945804384
2013-04-30,1.055420680672065,0.954315125945606,0.8996126984191477,1.4318542765540507
2013-05-31,1.956001619245463,1.706289667593505,1.3034990253020076,2.0380217209887173
2013-06-30,2.295721875137299,1.8943309218693265,1.8513542494380595,2.685820202796598
2013-07-31,2.2342458230368583,1.7549098305859316,1.787622411086859,2.634646116095503
2013-08-31,2.28823245336869,1.7497741453064422,1.7267445308578075,2.5226120932575267
2013-09-30,1.7997514311522376,1.4728097219294427,1.5342274132944802,2.294878109548238
2013-10-31,1.557920453427908,1.3336022539571721,1.5446768786783749,2.3273669003717803
2013-11-30,1.551198376540612,1.3216309076261616,1.6710847234441835,2.563363493127809
2013-12-31,1.3984542779491915,1.121425234001687,1.5030597182447947,2.29824125896332
2014-01-31,1.4220109061248116,1.1197023471651015,1.5717641255631347,2.4426284709295976
2014-02-28,1.054126352822337,0.8574578913268163,1.5552461363515213,2.472280250980119
2014-03-31,1.1092941435974453,0.8495052421102869,1.516411716916874,2.382140414304302
2014-04-30,1.0163665037607106,0.7602893040890407,1.4030028581267069,2.2109868838884923
2014-05-31,0.9685024111066596,0.7382119905498449,1.4247609671887986,2.2493885427979095
2014-06-30,0.9685452162026926,0.7570302644953941,1.4308127507158155,2.2712458763526655
2014-07-31,1.0688677698813962,0.6801828438499405,1.5534874798854381,2.444850913244792
2014-08-31,1.038256136098926,0.6676155336844495,1.581159238983887,2.5044222085441987
2014-09-30,1.0007608177613356,0.6480048854961012,1.5205519346892031,2.4171940344476393
2014-10-31,0.9839410324525829,0.6878194409404195,1.599268593240336,2.5500907864595868
2014-11-30,1.020370369961767,0.6604097321564445,1.5634053532709529,2.4817765565641463
2014-12-31,1.2699282577805278,0.6590321613680402,1.886588519367889,2.972135296493062
2015-01-31,1.3310343784641803,0.7633252103497021,1.9077091738589451,3.026826714306341
2015-02-28,2.6809618129125368,2.853482707860806,2.2004280435019616,3.5984487025368885
2015-03-31,2.69673595606545,2.708866917730209,2.094500698333443,3.4645435397041346
2015-04-30,2.838436664102364,2.8341971294009114,1.9555021097392733,3.1772259817823048
2015-05-31,2.6609754227051616,2.5718546532547064,1.8078627941528531,2.9451845733695055
2015-06-30,2.311929602513613,2.0379365235969202,1.5137988690390969,2.4385915848703714
2015-07-31,1.9365398985304978,1.6941530880756515,1.4075805194810704,2.2881315516715066
2015-08-31,1.7989376343513845,1.5908144064803067,1.368019397321182,2.211559025205037
2015-09-30,1.6217342859112918,1.5145110336517604,1.2845914215884306,2.120356705884221
2015-10-31,1.7361218277211803,1.5466954462537081,1.3763468736438995,2.2015200461764555
2015-11-30,1.3824833219148942,1.2235492472511809,1.3213878219262225,2.1541381826321264
2015-12-31,1.5877054879129027,1.3523173082216402,1.3352409292850964,2.165349998304159
2016-01-31,1.318833921274612,1.1557327788783232,1.3878065582293282,2.278130370201567
2016-02-29,2.3965345154658046,1.8206027424303073,1.9612892412731853,3.1681346582280523
2016-03-31,3.0756097525245765,2.2058012432374707,2.4782082745727534,3.985678565426304
2016-04-30,4.039293867572781,2.8949399741245214,3.0643816330464047,4.94459865142245
2016-05-31,9.445340921664796,7.994259227433788,5.272835557376997,8.469085513447345
2016-06-30,3.9296330070654504,5.704996602715331,6.029263794196174,9.823510038292712
2016-07-31,6.309971268068063,9.604080090111612,7.688617373368154,12.646050151312087
2016-08-31,5.259625917395735,8.294171139496683,6.29481967999139,10.350518953032045
2016-09-30,4.536599148937872,7.128922300850931,4.907715507480495,8.070339468864145
2016-10-31,3.7572462872599033,5.629597508641817,3.5347151952617835,5.828691557744415
2016-11-30,2.618731779532541,3.8017702494112453,2.499653524860766,4.141278623960817
2016-12-31,3.593845245023766,5.027645231808038,2.7689642832149266,4.5767170310941445
2017-01-31,3.214841493406932,4.484903217177798,2.4549891646024937,4.072328587517582
2017-02-28,2.2694375965066578,2.896971242254011,2.1255771146998015,3.5087081374825386
2017-03-31,2.33452061572538,2.630571066585844,1.9591081636407308,3.220028036543344
2017-04-30,2.2906431697463523,2.648486709555273,2.0152113097248856,3.311935017352239
2017-05-31,2.7494632150309037,3.2418723518403962,2.0176373977930027,3.3327515127829814
2017-06-30,2.4964723445836055,2.9979286281355115,1.7570970986623238,2.915039558641267
2017-07-31,2.5646952853742007,3.008128157500012,1.6236650377904056,2.6591079281943055
2017-08-31,2.6412348013583626,2.907920372095903,1.552460239170115,2.5806557615048957
2017-09-30,2.089931346777193,2.4659802618497553,1.494871565995659,2.455192002435373
2017-10-31,2.1766030222676136,2.409008438334264,1.4652948708173261,2.386496534983511
2017-11-30,1.9964450464243035,2.3214089538768037,1.4588317757776323,2.3862363693698154
2017-12-31,2.137102312710842,2.2857145369975043,1.4485555562636263,2.383361731249738
2018-01-31,2.0648251087291363,2.0545679491794346,1.392105092636455,2.28841974665631
2018-02-28,1.491373049213682,1.825615048129518,1.4025299598451972,2.3240573307964683
2018-03-31,1.5039949631946428,1.9327551863680015,1.4157904653779183,2.3473996614501718
2018-04-30,1.583655643130453,1.8966301687054,1.4757211367455476,2.4191669953174024
2018-05-31,1.5621753583605738,1.9606966555929446,1.5056550997707843,2.482825612785554
2018-06-30,1.5577557207947366,1.885846910198468,1.4549627408856067,2.4031168243692673
2018-07-31,1.577596190757258,1.965576650998082,1.4628748643270455,2.4020307947887334
2018-08-31,1.4452040852407406,1.830354720266986,1.4726363731681986,2.389879264666219
2018-09-30,1.5340560418829283,1.887123381505451,1.2904349559932833,2.1245918580915113
2018-10-31,1.3029854584505494,1.611421291014625,1.281026923742722,2.1049195212852627
2018-11-30,2.266027708296889,2.8457740164640724,1.2328672961527558,2.047359363684834
2018-12-31,1.574761943350795,1.9514451832732844,1.152348832981245,1.8986265510319902
2019-01-31,2.236935356016368,2.79987045179751,1.2854174833192813,2.1455787438671763
2019-02-28,2.0804338023212265,2.404203842789218,1.31471863674927,2.1691468043724953
2019-03-31,2.2646720907051785,2.4981613931511517,1.4544053246285251,2.4020733189489243
2019-04-30,2.966764302070885,3.582279234355695,1.9895508047992079,3.2787060746282672
2019-05-31,2.3401396283444242,2.7875068711905486,1.8498093535106706,3.041794635917967
2019-06-30,2.2701633825659115,2.6980672643134325,1.8111178005774042,2.9725010675826153
2019-07-31,2.199786566991389,2.7360132655412426,2.0230118338283503,3.2982324501114353
2019-08-31,2.1980333572547095,2.844306397739939,2.062729942656609,3.3925622531197077
2019-09-30,2.420245829187884,3.1150377817341224,2.286308920680079,3.726998713208826
2019-10-31,3.1391127723046353,3.804645348238606,2.0639008442500972,3.386978305757094
2019-11-30,2.1245845787954023,2.734487904265553,1.8722592762550276,3.062108115806214
2019-12-31,2.735889104708548,3.1885746287113688,1.6476243331676996,2.7055331701842116
2020-01-31,2.9157195358117405,3.117407889206575,1.5344268805402166,2.5157988781895355
2020-02-29,2.6151645581574954,2.372921124016682,1.4215765048229185,2.264859772222175
2020-03-31,3.190953821305865,2.6905342440319555,1.6005229303805812,2.561254109241009
2020-04-30,2.836209846850751,2.6326709812244884,1.474741836889192,2.351275873021468
2020-05-31,1.8509163159996902,1.8909019004583314,1.127236212198737,1.8398959033053088
2020-06-30,2.172780736746019,2.141519120208797,1.0891513760646014,1.7757035068680094
2020-07-31,1.964864376267937,2.117984946809723,1.084859544910089,1.7520066979845645
2020-08-31,2.1272762507765064,2.3942696590889354,0.9724303981365132,1.591160403225993
2020-09-30,1.384286866819542,1.409114545453764,0.9600082268962005,1.5705313014713993
2020-10-31,1.9023280864767755,2.0905556554442115,0.9930663719974958,1.6143579648159734
2020-11-30,1.8871003193527074,1.515352558971871,1.2276549403384371,1.9228628898902513
2020-12-31,1.8004626688105105,1.470978161842939,1.2276434313353057,1.9362144353340605
2021-01-31,1.969834765001167,1.4620771151669403,1.392569016961115,2.2173752642391524
2021-02-28,1.1588640885999184,0.9588586289719814,1.0636878181185494,1.7159322553313647
2021-03-31,1.1605938092452561,0.9807643905179887,1.0173461893858444,1.6478621730154892
2021-04-30,1.3425482049552528,1.1460400897037046,1.041578859415803,1.6843800004741905
2021-05-31,1.5694314978410573,1.2554157263022732,1.081270905832956,1.7330978524567617
2021-06-30,1.5301746574199298,1.237691769272925,1.0635834137482092,1.7029689561615675
2021-07-31,2.1494907547247237,1.6229115599798731,1.170224531436672,1.8684435472568868
2021-08-31,1.2407408659264945,1.0504041774012933,0.9905844892760044,1.6085483810965713
2021-09-30,2.5398513349351655,1.9902692093746395,1.3506852801749816,2.154104962241184
2021-10-31,1.5043851746867587,1.1278591819806878,1.041841036147335,1.6802613326664542
2021-11-30,2.0172268119700587,1.5923810132592804,1.2723557139739703,2.050585126660874
2021-12-31,1.373082707620803,1.1010637310751874,1.031404227771283,1.6680533157388364
2022-01-31,1.4585285108737707,1.1090729811512616,1.118771957662402,1.7988514015862496
2022-02-28,1.2143026307591085,0.5548207276812477,1.44197878141253,2.3016383396459466
2022-03-31,1.134679530675769,0.5368050235063251,1.268809158681536,2.0287280490001374
2022-04-30,1.3678366190507334,0.6727920909858994,1.3960441400123778,2.2234569865669855
2022-05-31,1.4366486952377358,0.7965647866552601,1.4861395601623038,2.3560980124996647
2022-06-30,1.6155157682969352,1.0364601870704249,1.336519635382428,2.1222779224991446
2022-07-31,1.7366738229323573,1.1860688926219438,1.3577644716184956,2.15880520988925
2022-08-31,2.885864834288867,2.0641843981129426,1.5509999234773133,2.4661921766644226
2022-09-30,2.613999831520845,1.8591986242345429,1.5086136868474362,2.391798527338899
2022-10-31,2.158478420547078,1.8555829663288683,1.0608867173302874,1.7175413153121177
2022-11-30,2.1149000543039174,1.7572261545170853,1.0155099224591986,1.623969811325436
2022-12-31,2.1958817241430677,1.7915489633608621,1.0337759377405498,1.6412225629607355
2023-01-31,1.9186409331592416,1.7288951225798221,0.8457746313109034,1.327779092866854
2023-02-28,1.894721623679206,1.1467443214369795,1.7180674287805147,2.730886381649464
2023-03-31,2.721361258819029,1.5528659518543946,2.3118719715880642,3.621909136370625
2023-04-30,3.4458017550822726,2.088177762749762,2.8227677941788634,4.376515432763349
2023-05-31,3.7421977358633973,2.4426389867504352,2.927551066323003,4.516435856890782
2023-06-30,3.98415061798217,2.6316604937634454,2.9049928965560285,4.490327593287461
2023-07-31,2.802478141241638,2.0680829781501986,1.9117356282789024,2.9431846414017104
2023-08-31,2.617753352323346,2.0345087834852635,1.7369784893197278,2.640808088087041
2023-09-30,1.9764824764767457,1.466365583604069,1.2844945550475118,1.9377236303575796
2023-10-31,1.328227101320025,0.9980948873468698,0.912961649570336,1.4100569686206137
2023-11-30,1.4427447374779583,1.248175959147178,0.821906884839796,1.2306695728074515
2023-12-31,2.4443771671437595,2.029170818208287,1.1522467549583126,1.64472561112224
2024-01-31,2.320206911950116,2.022425086028554,1.0882566330960095,1.5534965842527777
2024-02-29,1.6594676112085884,2.2846039091636237,0.5715174105585568,1.107593169191548
2024-03-31,1.993516158373844,2.5144218859792535,0.5910615230082555,1.1779779806819617
2024-04-30,2.311520686681265,2.4476198890125613,0.5751353222696544,0.8237665917673951
2024-05-31,1.8934504673793922,2.0448085329362993,0.5629555649902798,0.809930880515634
2024-06-30,2.199236147592732,2.266976990910824,0.604004515622919,0.7476118145579591
2024-07-31,1.5900586697533423,1.7606119170064267,0.477204051731622,0.6352015688990355
2024-08-31,1.4803711034490854,1.6232341086557318,0.4651560809598237,0.6169329097631744
2024-09-30,1.644288150587735,1.8732179064998113,0.4791426018425909,0.6074313691189555
2024-10-31,1.7499198556235034,2.0161962402893296,0.47371239540758336,0.6182242230869945
2024-11-30,1.762808839648468,1.9285003275961106,0.47300673357420636,0.6019708992558265
2024-12-31,1.9679788472520292,2.1912687733938525,0.5058923404168958,0.5979118868309661
